road_id,order,lat,lon
br-376,5249,-25.791253292206815,-49.126085292981735
br-376,5250,-25.791091057591057,-49.12596317901386
br-376,5251,-25.790928252995858,-49.12584182253399
br-376,5252,-25.790765448400656,-49.12572046605412
br-376,5253,-25.790602643805457,-49.125599109574246
br-376,5254,-25.790439839210254,-49.12547775309437
br-376,5255,-25.790277034615055,-49.1253563966145
br-376,5256,-25.790114230019853,-49.12523504013463
br-376,5257,-25.789951425424654,-49.12511368365476
br-376,5258,-25.78978862082945,-49.12499232717489
br-376,5259,-25.789625816234253,-49.124870970695014
br-376,5260,-25.78946301163905,-49.12474961421515
br-376,5261,-25.78930020704385,-49.124628257735274
br-376,5262,-25.78913740244865,-49.1245069012554
br-376,5263,-25.78897459785345,-49.12438554477553
br-376,5264,-25.788811793258247,-49.124264188295655
br-376,5265,-25.78864890397997,-49.124142945522074
br-376,5266,-25.788485996583656,-49.12402172707607
br-376,5267,-25.78832308918734,-49.123900508630065
br-376,5268,-25.788160181791028,-49.12377929018406
br-376,5269,-25.787997274394716,-49.123658071738056
br-376,5270,-25.787834366998403,-49.12353685329205
br-376,5271,-25.78767145960209,-49.12341563484604
br-376,5272,-25.78750855220578,-49.123294416400036
br-376,5273,-25.787345644809466,-49.12317319795403
br-376,5274,-25.787182737413154,-49.12305197950803
br-376,5275,-25.787019830016842,-49.12293076106202
br-376,5276,-25.78685692262053,-49.12280954261602
br-376,5277,-25.786694015224217,-49.122688324170014
br-376,5278,-25.786531107827905,-49.122567105724
br-376,5279,-25.786368200431593,-49.122445887278
br-376,5280,-25.78620529303528,-49.12232466883199
br-376,5281,-25.786032179155878,-49.12221857884042
br-376,5282,-25.785859800114327,-49.1221112653412
br-376,5283,-25.78568627393764,-49.12200598392382
br-376,5284,-25.78550720326255,-49.12191024247643
br-376,5285,-25.78532830523834,-49.12181417898184
br-376,5286,-25.78514945036048,-49.12171803500601
br-376,5287,-25.784961613284786,-49.121641039348006
br-376,5288,-25.784773341833905,-49.12156496969435
br-376,5289,-25.78458518387764,-49.12148862113133
br-376,5290,-25.78439729108955,-49.12141162092607
br-376,5291,-25.78421060721651,-49.12133184278851
br-376,5292,-25.784026203529702,-49.12124682507438
br-376,5293,-25.78383868350519,-49.12116899872975
br-376,5294,-25.783648542033745,-49.12109831307332
br-376,5295,-25.78345390501224,-49.12104044113466
br-376,5296,-25.7832587928043,-49.12098424333701
br-376,5297,-25.783062776011054,-49.12093123250614
br-376,5298,-25.782865190348623,-49.12088442254442
br-376,5299,-25.782667173577128,-49.12083949882711
br-376,5300,-25.7824686480033,-49.12079683352551
br-376,5301,-25.782268168215655,-49.120764848890104
br-376,5302,-25.78206735455387,-49.12073474029104
br-376,5303,-25.781866901972666,-49.12070239473029
br-376,5304,-25.781666777754282,-49.120667999546875
br-376,5305,-25.7814666535359,-49.12063360436346
br-376,5306,-25.781266529317517,-49.12059920918005
br-376,5307,-25.781065687904967,-49.12056963701568
br-376,5308,-25.78086458986221,-49.12054153855586
br-376,5309,-25.780663110534675,-49.12051633285949
br-376,5310,-25.78046127766987,-49.12049405672633
br-376,5311,-25.780259444805058,-49.12047178059317
br-376,5312,-25.78005761194025,-49.12044950446002
br-376,5313,-25.779856177936637,-49.1204240684478
br-376,5314,-25.779655140394517,-49.120395491567564
br-376,5315,-25.779454102852398,-49.12036691468733
br-376,5316,-25.77925306531028,-49.120338337807105
br-376,5317,-25.779052223910377,-49.12030842120754
br-376,5318,-25.778851431786823,-49.12027816803341
br-376,5319,-25.778650917920725,-49.1202461503511
br-376,5320,-25.77844986032977,-49.12022150518257
br-376,5321,-25.77824680327704,-49.12022075367608
br-376,5322,-25.7780437738977,-49.12021846885432
br-376,5323,-25.77784082196901,-49.12021189268014
br-376,5324,-25.777637993550716,-49.12021927683728
br-376,5325,-25.777435189743986,-49.120229442829626
br-376,5326,-25.777232385937253,-49.120239608821976
br-376,5327,-25.77702958213052,-49.120249774814326
br-376,5328,-25.776827945846325,-49.12027359380425
br-376,5329,-25.7766277570865,-49.120306733244696
br-376,5330,-25.776428399511776,-49.1203453093214
br-376,5331,-25.776228851523076,-49.120382903624574
br-376,5332,-25.776030063093863,-49.12042428991995
br-376,5333,-25.775831737128602,-49.12046778187796
br-376,5334,-25.775634815582,-49.12051731765119
br-376,5335,-25.775438508381324,-49.12056924273558
br-376,5336,-25.77524413098534,-49.12062778437315
br-376,5337,-25.775050689427175,-49.120689534636305
br-376,5338,-25.774859703878423,-49.12075848629522
br-376,5339,-25.774669138953477,-49.120828576758036
br-376,5340,-25.774480754999168,-49.120904367372134
br-376,5341,-25.774293170855078,-49.120982071460396
br-376,5342,-25.774106887466864,-49.12106288749037
br-376,5343,-25.77392060407865,-49.121143703520346
br-376,5344,-25.773733454680144,-49.121222418949074
br-376,5345,-25.77354434003032,-49.12129636744904
br-376,5346,-25.773355225380495,-49.12137031594901
br-376,5347,-25.773166110730674,-49.121444264448975
br-376,5348,-25.772977366960937,-49.12151915143103
br-376,5349,-25.772788790995808,-49.121594463029076
br-376,5350,-25.772600215030675,-49.12166977462712
br-376,5351,-25.772411493918664,-49.12174471957092
br-376,5352,-25.772222465991995,-49.121818889472934
br-376,5353,-25.77203343806533,-49.121893059374955
br-376,5354,-25.771842797736923,-49.12196288461127
br-376,5355,-25.77165114886846,-49.122029992305634
br-376,5356,-25.853275,-48.9905812
br-376,5357,-25.85327836721897,-48.990796057227286
br-376,5358,-25.85327484710947,-48.991010839666274
br-376,5359,-25.853262244646135,-48.99122515359608
br-376,5360,-25.85323105127101,-48.99143776107391
br-376,5361,-25.853183781823088,-48.991647150403146
br-376,5362,-25.853122806081867,-48.991852924274205
br-376,5363,-25.853048545685233,-48.992054559553736
br-376,5364,-25.852954981738357,-48.992248004000864
br-376,5365,-25.852840001552803,-48.99242894651609
br-376,5366,-25.85270377213615,-48.99259457002152
br-376,5367,-25.85255434857708,-48.99274872298824
br-376,5368,-25.852396344782573,-48.99289435872287
br-376,5369,-25.852226853094535,-48.99302644749802
br-376,5370,-25.852056645443383,-48.993157610475045
br-376,5371,-25.851886125394888,-48.99328836933455
br-376,5372,-25.851715605346396,-48.99341912819406
br-376,5373,-25.8515450852979,-48.993549887053575
br-376,5374,-25.851374565249404,-48.99368064591308
br-376,5375,-25.851204045200912,-48.99381140477259
br-376,5376,-25.85103939745377,-48.99394947781047
br-376,5377,-25.850878115681795,-48.99409140585549
br-376,5378,-25.85071946113973,-48.99423633239744
br-376,5379,-25.85056265469853,-48.99438320346295
br-376,5380,-25.85040985341423,-48.994534288650165
br-376,5381,-25.850261544205175,-48.99468976490132
br-376,5382,-25.85011646232513,-48.994848250429555
br-376,5383,-25.849977075690568,-48.99501177239694
br-376,5384,-25.849841133139364,-48.99517818606959
br-376,5385,-25.849709646344436,-48.99534814544426
br-376,5386,-25.84957815954951,-48.995518104818935
br-376,5387,-25.84944667275458,-48.9956880641936
br-376,5388,-25.849315185959654,-48.995858023568275
br-376,5389,-25.849178539755144,-48.99602381604183
br-376,5390,-25.84903405885198,-48.99618265480613
br-376,5391,-25.848878930517557,-48.996331096055115
br-376,5392,-25.848713194351856,-48.99646770570017
br-376,5393,-25.848538661652864,-48.996592941639676
br-376,5394,-25.848357862117894,-48.99670907300681
br-376,5395,-25.84817706258292,-48.99682520437395
br-376,5396,-25.84799626304795,-48.996941335741084
br-376,5397,-25.84782185101859,-48.997066784526325
br-376,5398,-25.847661015076753,-48.9972089378919
br-376,5399,-25.847524464041555,-48.997374341578315
br-376,5400,-25.847413765596762,-48.99755830334293
br-376,5401,-25.847324206866972,-48.99775332272903
br-376,5402,-25.847255211426056,-48.99795666301566
br-376,5403,-25.8471946490765,-48.998162815736706
br-376,5404,-25.84713672691739,-48.99836974565181
br-376,5405,-25.847078572640275,-48.9985766092562
br-376,5406,-25.847018444698893,-48.99878290903066
br-376,5407,-25.846953048212608,-48.998987573995215
br-376,5408,-25.84688034599105,-48.99918970679485
br-376,5409,-25.846802525243994,-48.999390003818306
br-376,5410,-25.84671450155354,-48.99958602677837
br-376,5411,-25.846624527763527,-48.99978113912912
br-376,5412,-25.846529619734547,-48.99997392769806
br-376,5413,-25.846434711705562,-49.000166716266996
br-376,5414,-25.84633980367658,-49.00035950483594
br-376,5415,-25.8462448956476,-49.00055229340488
br-376,5416,-25.846153503217668,-49.0007467423506
br-376,5417,-25.846072547510932,-49.00094562983512
br-376,5418,-25.846001537802895,-49.001148376122366
br-376,5419,-25.845942317540047,-49.00135486232871
br-376,5420,-25.845897307615743,-49.001564826923406
br-376,5421,-25.84586810489871,-49.0017777169598
br-376,5422,-25.845854688446078,-49.00199207997325
br-376,5423,-25.8458514914038,-49.0022068019006
br-376,5424,-25.845864026910043,-49.00242126067887
br-376,5425,-25.845891845420546,-49.00263429823174
br-376,5426,-25.845937726635146,-49.002844068823464
br-376,5427,-25.845995843179757,-49.00305086205814
br-376,5428,-25.846065665317273,-49.00325400001065
br-376,5429,-25.846146902543026,-49.003452682204745
br-376,5430,-25.846240203081084,-49.00364625065444
br-376,5431,-25.84634550530425,-49.003833564316714
br-376,5432,-25.846450943945495,-49.00402080105902
br-376,5433,-25.846556724886113,-49.00420784479423
br-376,5434,-25.84666070655318,-49.00439582252274
br-376,5435,-25.84675280050832,-49.00458997109911
br-376,5436,-25.84682487164103,-49.00479234301131
br-376,5437,-25.846878010773356,-49.00500027374353
br-376,5438,-25.84691054360519,-49.005212453514986
br-376,5439,-25.846924202539594,-49.005426527659765
br-376,5440,-25.84691897800183,-49.00564111622368
br-376,5441,-25.84689716706751,-49.00585488088768
br-376,5442,-25.846852884268163,-49.00606515214097
br-376,5443,-25.846790467425052,-49.00627071267605
br-376,5444,-25.84671841740925,-49.00647315714128
br-376,5445,-25.84663921499899,-49.0066728773689
br-376,5446,-25.846558330642253,-49.006871956968844
br-376,5447,-25.846478503718807,-49.00707146018398
br-376,5448,-25.84639956970567,-49.00727132110524
br-376,5449,-25.846326630229633,-49.007473390467055
br-376,5450,-25.846265313784055,-49.0076793176167
br-376,5451,-25.846229686822355,-49.00789079685796
br-376,5452,-25.84621283309311,-49.0081050185144
br-376,5453,-25.84621441542081,-49.00831972947654
br-376,5454,-25.846225202069277,-49.00853429474099
br-376,5455,-25.846268676782802,-49.00874464036773
br-376,5456,-25.84633179039152,-49.0089498472618
br-376,5457,-25.84640933681058,-49.00915025065292
br-376,5458,-25.846492996340913,-49.00934814153899
br-376,5459,-25.846578789511096,-49.00954515549339
br-376,5460,-25.846664582681278,-49.00974216944779
br-376,5461,-25.846745378194942,-49.00994125988384
br-376,5462,-25.846820426828447,-49.01014255256279
br-376,5463,-25.846884380265692,-49.01034755936682
br-376,5464,-25.8469336470845,-49.01055660281405
br-376,5465,-25.84696637713681,-49.01076884312527
br-376,5466,-25.84698323989694,-49.01098299241884
br-376,5467,-25.846981750137118,-49.01119771701859
br-376,5468,-25.84696572567038,-49.01141193026062
br-376,5469,-25.846930065896665,-49.011623733128765
br-376,5470,-25.846879936739676,-49.01183244615201
br-376,5471,-25.84682019920307,-49.01203876862579
br-376,5472,-25.846739231460443,-49.01223781432641
br-376,5473,-25.846644984772,-49.012430874814044
br-376,5474,-25.846536177476445,-49.0126160436931
br-376,5475,-25.846406578939433,-49.01278703146148
br-376,5476,-25.846260537416978,-49.01294419682532
br-376,5477,-25.846098992991674,-49.01308552477669
br-376,5478,-25.845927072789287,-49.01321434440369
br-376,5479,-25.84574578549805,-49.01332928343684
br-376,5480,-25.845558520148995,-49.01343446820655
br-376,5481,-25.845365251866166,-49.01352817117703
br-376,5482,-25.845165932745687,-49.01360846348357
br-376,5483,-25.844966613625207,-49.01368875579011
br-376,5484,-25.844767294504727,-49.013769048096655
br-376,5485,-25.844569357032295,-49.013852564735984
br-376,5486,-25.844373743129406,-49.01394150385716
br-376,5487,-25.84418428208536,-49.0140427134957
br-376,5488,-25.84400091688851,-49.01415456120974
br-376,5489,-25.84382491752142,-49.01427759104055
br-376,5490,-25.843655608518652,-49.01440984049729
br-376,5491,-25.84349758673777,-49.01455506087628
br-376,5492,-25.843350963633277,-49.014711953186065
br-376,5493,-25.843214936304083,-49.01487820746818
br-376,5494,-25.843085337424835,-49.01504958071553
br-376,5495,-25.84295893634623,-49.01522335317447
br-376,5496,-25.842834489961394,-49.015398533263465
br-376,5497,-25.84271004357656,-49.01557371335246
br-376,5498,-25.842585597191725,-49.01574889344146
br-376,5499,-25.842461150806894,-49.015924073530456
br-376,5500,-25.84233670442206,-49.01609925361945
br-376,5501,-25.842210218461748,-49.016272932616424
br-376,5502,-25.8420791480415,-49.01644318258947
br-376,5503,-25.84194021730751,-49.016607113115704
br-376,5504,-25.841795873618093,-49.016766257429495
br-376,5505,-25.841643266081068,-49.016917364941236
br-376,5506,-25.841486285120336,-49.01706409890477
br-376,5507,-25.84132837831905,-49.01720983979946
br-376,5508,-25.841170471517763,-49.01735558069416
br-376,5509,-25.84101256471648,-49.01750132158885
br-376,5510,-25.840854657915195,-49.01764706248355
br-376,5511,-25.84069675111391,-49.01779280337824
br-376,5512,-25.840540047806947,-49.01793981977868
br-376,5513,-25.840387271141836,-49.01809083979542
br-376,5514,-25.84024188882477,-49.018249076795406
br-376,5515,-25.840111240062694,-49.018419678305186
br-376,5516,-25.83999205297127,-49.018598451067625
br-376,5517,-25.8398916500312,-49.01878836587857
br-376,5518,-25.8398110549174,-49.01898748266301
br-376,5519,-25.839755344874433,-49.019194689704015
br-376,5520,-25.83971753479464,-49.01940602134703
br-376,5521,-25.839698312569983,-49.01961980231442
br-376,5522,-25.839693532822988,-49.019834469871014
br-376,5523,-25.839701996858214,-49.020049142461765
br-376,5524,-25.839721972973866,-49.020263095543264
br-376,5525,-25.839741949089518,-49.02047704862476
br-376,5526,-25.83976192520517,-49.02069100170626
br-376,5527,-25.839781901320823,-49.02090495478775
br-376,5528,-25.83979915589486,-49.021119100761744
br-376,5529,-25.83980955623978,-49.021333732537364
br-376,5530,-25.839807202817806,-49.02154855183029
br-376,5531,-25.83979032819197,-49.02176261191382
br-376,5532,-25.83976132304601,-49.02197541803153
br-376,5533,-25.83972197655579,-49.02218663795301
br-376,5534,-25.839679068777013,-49.02239719409469
br-376,5535,-25.839636160998236,-49.02260775023637
br-376,5536,-25.839593253219455,-49.02281830637805
br-376,5537,-25.839550345440678,-49.02302886251973
br-376,5538,-25.839510187718442,-49.023239932608355
br-376,5539,-25.839474155390846,-49.023451773675305
br-376,5540,-25.83944955281552,-49.023665138123945
br-376,5541,-25.839432628477446,-49.0238792503053
br-376,5542,-25.839427420707853,-49.0240940708011
br-376,5543,-25.83944054421191,-49.024308501857654
br-376,5544,-25.83946333825765,-49.024522012932295
br-376,5545,-25.839494123235394,-49.02473467992885
br-376,5546,-25.8395359941385,-49.02494543172004
br-376,5547,-25.839581783504322,-49.02515536533927
br-376,5548,-25.839629290259975,-49.025364931735545
br-376,5549,-25.839676799589657,-49.02557449754752
br-376,5550,-25.839724428994906,-49.02578403610252
br-376,5551,-25.839772058400158,-49.02599357465753
br-376,5552,-25.83981968780541,-49.02620311321253
br-376,5553,-25.83986020022421,-49.02641410748208
br-376,5554,-25.839896691895234,-49.0266258183552
br-376,5555,-25.83992240660003,-49.026839157803586
br-376,5556,-25.83994540574531,-49.027052801279666
br-376,5557,-25.839963511853913,-49.02726688078455
br-376,5558,-25.839977366835484,-49.027481317268766
br-376,5559,-25.839991221817055,-49.02769575375299
br-376,5560,-25.840005080760037,-49.02791018998121
br-376,5561,-25.84001894074172,-49.02812462614231
br-376,5562,-25.840032800723407,-49.02833906230341
br-376,5563,-25.840056599706205,-49.028552589150166
br-376,5564,-25.840093178243492,-49.028764327817925
br-376,5565,-25.84015030182406,-49.028971467892234
br-376,5566,-25.840223235424595,-49.02917359571365
br-376,5567,-25.840313780150456,-49.02936823785272
br-376,5568,-25.84042625375695,-49.029551302359316
br-376,5569,-25.840552224067448,-49.02972515806089
br-376,5570,-25.84069617596307,-49.02988458055341
br-376,5571,-25.840844101178803,-49.03004030187065
br-376,5572,-25.841001954226364,-49.030186100984686
br-376,5573,-25.84115980727393,-49.03033190009872
br-376,5574,-25.841310764155317,-49.030484723466415
br-376,5575,-25.841458404829712,-49.03064078559325
br-376,5576,-25.84159426388707,-49.0308072706761
br-376,5577,-25.841729082842942,-49.03097454704279
br-376,5578,-25.841853285721545,-49.03114989986206
br-376,5579,-25.84196473465629,-49.03133309583149
br-376,5580,-25.842065184201683,-49.031523055972336
br-376,5581,-25.8421487175801,-49.031720725387714
br-376,5582,-25.84222174529076,-49.03192254328238
br-376,5583,-25.842271886928188,-49.03213149490949
br-376,5584,-25.842314989503407,-49.03234181645814
br-376,5585,-25.84234348141267,-49.03255476761861
br-376,5586,-25.842354595856282,-49.03276912237081
br-376,5587,-25.84235780271718,-49.03298398205135
br-376,5588,-25.84234647442894,-49.033198454068064
br-376,5589,-25.84232918634782,-49.03341254205269
br-376,5590,-25.842295986083776,-49.03362484539404
br-376,5591,-25.842246465651243,-49.03383363725245
br-376,5592,-25.84218649982542,-49.03403987620353
br-376,5593,-25.84211264941905,-49.034241670860936
br-376,5594,-25.842029561737906,-49.03443966529911
br-376,5595,-25.84192193112186,-49.03462536413461
br-376,5596,-25.841803657620947,-49.03480476966758
br-376,5597,-25.841673116859397,-49.034975363647845
br-376,5598,-25.841538481901317,-49.035142801852054
br-376,5599,-25.841399354304347,-49.035306546809785
br-376,5600,-25.84125740266586,-49.03546786853371
br-376,5601,-25.841115299549294,-49.035629056375214
br-376,5602,-25.84097263940044,-49.035789751889176
br-376,5603,-25.840829979251588,-49.035950447403145
br-376,5604,-25.840687319102734,-49.03611114291711
br-376,5605,-25.84054465895388,-49.03627183843107
br-376,5606,-25.840405792735236,-49.03643568318098
br-376,5607,-25.840274110872976,-49.03660549146532
br-376,5608,-25.840152747951926,-49.03678262659185
br-376,5609,-25.840036861981957,-49.03696355656799
br-376,5610,-25.839927884314157,-49.03714875601238
br-376,5611,-25.839828192930174,-49.03733898403945
br-376,5612,-25.839739306658164,-49.03753442581126
br-376,5613,-25.839660043262334,-49.037734156330615
br-376,5614,-25.83959128469556,-49.03793753603831
br-376,5615,-25.839529654634543,-49.03814339206046
br-376,5616,-25.839481389660087,-49.03835259280676
br-376,5617,-25.839443117079473,-49.03856393719253
br-376,5618,-25.83941468091846,-49.03877693097419
br-376,5619,-25.839396999343652,-49.03899104274542
br-376,5620,-25.839386404863653,-49.039205597091936
br-376,5621,-25.83938718491203,-49.039420373893684
br-376,5622,-25.839398597634283,-49.03963486475773
br-376,5623,-25.839422502900923,-49.039848414528294
br-376,5624,-25.839455962128476,-49.040060462436955
br-376,5625,-25.839498729868065,-49.040271047067755
br-376,5626,-25.83955551794444,-49.0404781536276
br-376,5627,-25.83962067605222,-49.040682784605536
br-376,5628,-25.83969682101273,-49.04088372467438
br-376,5629,-25.83978311460298,-49.04108048159026
br-376,5630,-25.83987135688132,-49.041276404291345
br-376,5631,-25.83996272716898,-49.04147089448856
br-376,5632,-25.840054097456637,-49.04166538468578
br-376,5633,-25.840145467744293,-49.04185987488299
br-376,5634,-25.84023683803195,-49.042054365080205
br-376,5635,-25.840328208319605,-49.04224885527742
br-376,5636,-25.84041957860726,-49.04244334547463
br-376,5637,-25.840510948894917,-49.04263783567185
br-376,5638,-25.84059881467987,-49.042833871267035
br-376,5639,-25.5498054,-49.1882603
br-376,5640,-25.549598390757332,-49.18833033633681
br-376,5641,-25.54939138151466,-49.18840037267362
br-376,5642,-25.54918437227199,-49.18847040901042
br-376,5643,-25.548977358154357,-49.18854043093587
br-376,5644,-25.548770342338923,-49.18861044784229
br-376,5645,-25.548563326523485,-49.1886804647487
br-376,5646,-25.54835631070805,-49.18875048165511
br-376,5647,-25.548149294892614,-49.188820498561526
br-376,5648,-25.54794227907718,-49.18889051546794
br-376,5649,-25.547735263261742,-49.188960532374345
br-376,5650,-25.54752824744631,-49.18903054928076
br-376,5651,-25.54732123163087,-49.18910056618717
br-376,5652,-25.547114215815437,-49.189170583093585
br-376,5653,-25.854514441702594,-48.96243789791388
br-376,5654,-25.854582883405193,-48.962219295827765
br-376,5655,-25.85465132510779,-48.96200069374164
br-376,5656,-25.854719766810383,-48.96178209165553
br-376,5657,-25.854788208512982,-48.96156348956941
br-376,5658,-25.854856650215577,-48.96134488748329
br-376,5659,-25.854925091918172,-48.96112628539717
br-376,5660,-25.854988252991152,-48.96090619571634
br-376,5661,-25.85503910510759,-48.96068295640065
br-376,5662,-25.855073588419756,-48.96045664082869
br-376,5663,-25.855089880206975,-48.960228261557944
br-376,5664,-25.855079962632136,-48.95999963350458
br-376,5665,-25.855046914112148,-48.9597732241837
br-376,5666,-25.854980619165506,-48.959554367050586
br-376,5667,-25.854893658028857,-48.959342630200226
br-376,5668,-25.854792012435922,-48.95913736668306
br-376,5669,-25.85469580290299,-48.958929492900914
br-376,5670,-25.854601985099045,-48.958720523326896
br-376,5671,-25.854513987652382,-48.95850928619624
br-376,5672,-25.8518448,-48.9696398
br-376,5673,-25.851867714762726,-48.96940597468214
br-376,5674,-25.851896425357456,-48.96917295265629
br-376,5675,-25.851937968304608,-48.968941709171695
br-376,5676,-25.8519928050261,-48.96871327360771
br-376,5677,-25.852057974602033,-48.968487696858574
br-376,5678,-25.85213150383447,-48.968264633206815
br-376,5679,-25.85222159775071,-48.96804764829516
br-376,5680,-25.85231809694241,-48.96783352007486
br-376,5681,-25.852419333121183,-48.96762150450531
br-376,5682,-25.852524246206467,-48.96741129518216
br-376,5683,-25.852630178225436,-48.96720158640079
br-376,5684,-25.852736110244404,-48.96699187761942
br-376,5685,-25.852842042263372,-48.96678216883805
br-376,5686,-25.85294797428234,-48.96657246005668
br-376,5687,-25.85305390630131,-48.96636275127531
br-376,5688,-25.853159838320277,-48.96615304249394
br-376,5689,-25.853265770339245,-48.96594333371257
br-376,5690,-25.853370998062992,-48.96573327876477
br-376,5691,-25.853471238045746,-48.965520803211795
br-376,5692,-25.853566508790287,-48.96530604586974
br-376,5693,-25.85365505264058,-48.96508843963041
br-376,5694,-25.853739070310777,-48.96486903953995
br-376,5695,-25.84120032740584,-49.04514334455273
br-376,5696,-25.841249254811682,-49.04490118910545
br-376,5697,-25.84129818221752,-49.04465903365818
br-376,5698,-25.841347109623364,-49.0444168782109
br-376,5699,-25.841396037029202,-49.04417472276363
br-376,5700,-25.841445066407907,-49.0439325885411
br-376,5701,-25.841495058117065,-49.043690669281915
br-376,5702,-25.84153816069797,-49.04344741384779
br-376,5703,-25.841575898496203,-49.04320330302626
br-376,5704,-25.841601437466124,-49.04295769323501
br-376,5705,-25.841612007144644,-49.04271094880633
br-376,5706,-25.841613780560465,-49.04246393835883
br-376,5707,-25.85444172354039,-49.02514899416812
br-376,5708,-25.854495541260942,-49.024934677353855
br-376,5709,-25.854542066886104,-49.02471867127965
br-376,5710,-25.854569261966148,-49.02449938690224
br-376,5711,-25.854579305265588,-49.02427876562788
br-376,5712,-25.85457022502542,-49.024058043495494
br-376,5713,-25.854539861701035,-49.023839454604826
br-376,5714,-25.854478898606175,-49.02362757776817
br-376,5715,-25.854401055963514,-49.02342076228152
br-376,5716,-25.85431147155126,-49.02321882214424
br-376,5717,-25.85419861614786,-49.02302891651475
br-376,5718,-25.854064414482473,-49.02285338899548
br-376,5719,-25.853919854810304,-49.022686364532326
br-376,5720,-25.8537675930292,-49.022526232809206
br-376,5721,-25.85361381191086,-49.02236752405574
br-376,5722,-25.853460030792522,-49.02220881530227
br-376,5723,-25.853306249674183,-49.02205010654881
br-376,5724,-25.85315246855584,-49.02189139779534
br-376,5725,-25.852998687437502,-49.021732689041876
br-376,5726,-25.852844906319163,-49.02157398028841
br-376,5727,-25.852691161515086,-49.02141523707319
br-376,5728,-25.852540714795264,-49.02125336402022
br-376,5729,-25.852391466016496,-49.021090423544315
br-376,5730,-25.852247942576653,-49.02092238151683
br-376,5731,-25.852109458497775,-49.0207502839945
br-376,5732,-25.85197599707428,-49.02057414442137
br-376,5733,-25.851846269909977,-49.020395276104374
br-376,5734,-25.851719002279783,-49.02021461052634
br-376,5735,-25.851598647361,-49.02002938178323
br-376,5736,-25.851482535002358,-49.019841352474465
br-376,5737,-25.85137180387659,-49.019650121463485
br-376,5738,-25.8512619537368,-49.01945836628736
br-376,5739,-25.851154451238795,-49.019265298754505
br-376,5740,-25.851048649817084,-49.0190712803019
br-376,5741,-25.850942848395373,-49.018877261849305
br-376,5742,-25.850837046973666,-49.01868324339671
br-376,5743,-25.850731245551955,-49.018489224944105
br-376,5744,-25.850625444130248,-49.01829520649151
br-376,5745,-25.850519642708537,-49.01810118803891
br-376,5746,-25.850413841286827,-49.01790716958631
br-376,5747,-25.85030803986512,-49.01771315113371
br-376,5748,-25.850205017374716,-49.017517676321205
br-376,5749,-25.85010748895198,-49.017319422768345
br-376,5750,-25.85001942379828,-49.01711673673161
br-376,5751,-25.849935847817125,-49.01691216988968
br-376,5752,-25.84985524277405,-49.01670644788839
br-376,5753,-25.849782283674234,-49.016497847623434
br-376,5754,-25.84972102362888,-49.01628553909166
br-376,5755,-25.8496650367124,-49.01607179944366
br-376,5756,-25.84961594687093,-49.01585639250217
br-376,5757,-25.849575571999452,-49.01563912731856
br-376,5758,-25.5373725,-49.19256902222222
br-376,5759,-25.5376027,-49.192490444444445
br-376,5760,-25.537832899999998,-49.19241186666667
br-376,5761,-25.5380631,-49.19233328888889
br-376,5762,-25.5382933,-49.19225471111111
br-376,5763,-25.5385235,-49.192176133333334
br-376,5764,-25.538753699999997,-49.192097555555556
br-376,5765,-25.538983899999998,-49.19201897777778
br-376,5766,-25.722714211471494,-49.13627858376478
br-376,5767,-25.722916317492217,-49.1362055199592
br-376,5768,-25.723120710884398,-49.13613907583913
br-376,5769,-25.723325104276576,-49.136072631719074
br-376,5770,-25.72352872066608,-49.13600392155435
br-376,5771,-25.723730880311155,-49.135930962951285
br-376,5772,-25.72393303995623,-49.135858004348215
br-376,5773,-25.7241351996013,-49.135785045745145
br-376,5774,-25.724337359246373,-49.13571208714208
br-376,5775,-25.724539518891444,-49.13563912853901
br-376,5776,-25.724741678536517,-49.13556616993594
br-376,5777,-25.724943838181588,-49.13549321133288
br-376,5778,-25.72514599782666,-49.13542025272981
br-376,5779,-25.725348157471736,-49.13534729412674
br-376,5780,-25.725550317116806,-49.135274335523675
br-376,5781,-25.725752474528406,-49.13520137073235
br-376,5782,-25.725954630896304,-49.135128403049265
br-376,5783,-25.726156787264202,-49.135055435366176
br-376,5784,-25.726358943632103,-49.13498246768309
br-376,5785,-25.5526366,-49.1873035
br-376,5786,-25.552418816114084,-49.18737710215894
br-376,5787,-25.552201032228165,-49.18745070431788
br-376,5788,-25.55198324834225,-49.187524306476824
br-376,5789,-25.55176546445633,-49.187597908635766
br-376,5790,-25.551547680570415,-49.18767151079471
br-376,5791,-25.551329896684496,-49.18774511295366
br-376,5792,-25.55111211279858,-49.1878187151126
br-376,5793,-25.550894328912662,-49.18789231727154
br-376,5794,-25.550676545026747,-49.18796591943048
br-376,5795,-25.55045876114083,-49.188039521589424
br-376,5796,-25.550240977254912,-49.188113123748366
br-376,5797,-25.550023193368997,-49.18818672590731
br-376,5798,-25.535343429207288,-49.19315927870619
br-376,5799,-25.535134758414575,-49.19323005741238
br-376,5800,-25.534926099452793,-49.1933008709834
br-376,5801,-25.534718237718142,-49.193373987135736
br-376,5802,-25.534510464408445,-49.193447358634
br-376,5803,-25.5343046765863,-49.19352603111513
br-376,5804,-25.534105738754192,-49.19362032648409
br-376,5805,-25.53392201451265,-49.19374146423128
br-376,5806,-25.533758756621957,-49.193889179005815
br-376,5807,-25.53361618427167,-49.19405672447121
br-376,5808,-25.533497765815074,-49.19424246111821
