geometry,road_id
POINT (-47.7611639 -22.0151265),sao_carlos
POINT (-47.7616084 -22.0159067),sao_carlos
POINT (-47.7623709 -22.0172588),sao_carlos
POINT (-47.7627155 -22.0178879),sao_carlos
POINT (-47.7872913 -22.0262762),sao_carlos
POINT (-47.7875528 -22.0259405),sao_carlos
POINT (-47.7878277 -22.0256198),sao_carlos
POINT (-47.7882126 -22.0251859),sao_carlos
POINT (-47.7883413 -22.0250615),sao_carlos
POINT (-47.7884915 -22.0249509),sao_carlos
POINT (-47.7886431 -22.0248427),sao_carlos
POINT (-47.789378 -22.0243479),sao_carlos
POINT (-47.789669 -22.0241552),sao_carlos
POINT (-47.790129 -22.0238519),sao_carlos
POINT (-47.7903423 -22.0237064),sao_carlos
POINT (-47.7904885 -22.0235883),sao_carlos
POINT (-47.7905448 -22.0235075),sao_carlos
POINT (-47.7905984 -22.023413),sao_carlos
POINT (-47.7907366 -22.0231631),sao_carlos
POINT (-47.7909015 -22.0228884),sao_carlos
POINT (-47.7909639 -22.0227758),sao_carlos
POINT (-47.7910645 -22.0226422),sao_carlos
POINT (-47.791208 -22.0225023),sao_carlos
POINT (-47.7913179 -22.0224246),sao_carlos
POINT (-47.7914956 -22.02235),sao_carlos
POINT (-47.7916612 -22.0222953),sao_carlos
POINT (-47.7918537 -22.0222493),sao_carlos
POINT (-47.792087 -22.0222033),sao_carlos
POINT (-47.792429 -22.0221424),sao_carlos
POINT (-47.7926409 -22.0221144),sao_carlos
POINT (-47.7928542 -22.0221169),sao_carlos
POINT (-47.7929568 -22.0221188),sao_carlos
POINT (-47.7932035 -22.0221412),sao_carlos
POINT (-47.7933691 -22.0221667),sao_carlos
POINT (-47.7935281 -22.0222095),sao_carlos
POINT (-47.793744 -22.0222879),sao_carlos
POINT (-47.7940531 -22.0224141),sao_carlos
POINT (-47.7943575 -22.0225371),sao_carlos
POINT (-47.7946177 -22.022626),sao_carlos
POINT (-47.7947411 -22.0226646),sao_carlos
POINT (-47.7949228 -22.0227149),sao_carlos
POINT (-47.7951361 -22.0227678),sao_carlos
POINT (-47.7952219 -22.0227833),sao_carlos
POINT (-47.7953459 -22.0227889),sao_carlos
POINT (-47.7954767 -22.0227901),sao_carlos
POINT (-47.7956101 -22.0227821),sao_carlos
POINT (-47.7957758 -22.022756),sao_carlos
POINT (-47.795875 -22.0227317),sao_carlos
POINT (-47.7960306 -22.0226919),sao_carlos
POINT (-47.7961962 -22.022636),sao_carlos
POINT (-47.7963504 -22.0225794),sao_carlos
POINT (-47.7964584 -22.0225347),sao_carlos
POINT (-47.7965536 -22.0224918),sao_carlos
POINT (-47.7966041 -22.0224596),sao_carlos
POINT (-47.7966761 -22.0224136),sao_carlos
POINT (-47.9514666 -21.9495997),sao_carlos
POINT (-47.9518589 -21.94967),sao_carlos
POINT (-47.9519313 -21.949685),sao_carlos
POINT (-47.9519722 -21.949708),sao_carlos
POINT (-47.951989 -21.949736),sao_carlos
POINT (-47.951993 -21.9497671),sao_carlos
POINT (-47.9519866 -21.9498034),sao_carlos
POINT (-47.9519799 -21.9498442),sao_carlos
POINT (-47.9519836 -21.9498778),sao_carlos
POINT (-47.952003 -21.9499804),sao_carlos
POINT (-47.9520004 -21.9500214),sao_carlos
POINT (-47.9519816 -21.9500451),sao_carlos
POINT (-47.9518783 -21.9500476),sao_carlos
POINT (-47.951818 -21.950055),sao_carlos
POINT (-47.951763 -21.9500824),sao_carlos
POINT (-47.9508899 -21.9507752),sao_carlos
POINT (-47.9507893 -21.9508735),sao_carlos
POINT (-47.9507437 -21.9509506),sao_carlos
POINT (-47.950731 -21.9510296),sao_carlos
POINT (-47.9507551 -21.9511291),sao_carlos
POINT (-47.9508886 -21.9514519),sao_carlos
POINT (-47.9512715 -21.9521653),sao_carlos
POINT (-47.95148 -21.9525838),sao_carlos
POINT (-47.9515524 -21.9527244),sao_carlos
POINT (-47.9516155 -21.9528848),sao_carlos
POINT (-47.862795 -22.073636),sao_carlos
POINT (-47.8627401 -22.0736662),sao_carlos
POINT (-47.8626868 -22.0736871),sao_carlos
POINT (-47.8626284 -22.0737168),sao_carlos
POINT (-47.862584 -22.0737507),sao_carlos
POINT (-47.8625532 -22.0739002),sao_carlos
POINT (-47.8624048 -22.0743879),sao_carlos
POINT (-47.8623029 -22.0747459),sao_carlos
POINT (-47.8622654 -22.0749915),sao_carlos
POINT (-47.862248 -22.0752543),sao_carlos
POINT (-47.8622554 -22.0753896),sao_carlos
POINT (-47.8622393 -22.0755334),sao_carlos
POINT (-47.8622038 -22.0756974),sao_carlos
POINT (-47.8621033 -22.0759922),sao_carlos
POINT (-47.8620602 -22.0760879),sao_carlos
POINT (-47.8628874 -22.0736319),sao_carlos
POINT (-47.8630417 -22.0736307),sao_carlos
POINT (-47.8631891 -22.0736387),sao_carlos
POINT (-47.863348 -22.073661),sao_carlos
POINT (-47.8638522 -22.0738263),sao_carlos
POINT (-47.8640869 -22.0738885),sao_carlos
POINT (-47.8645255 -22.0740475),sao_carlos
POINT (-47.8645673 -22.074064),sao_carlos
POINT (-47.8628531 -22.0734398),sao_carlos
POINT (-47.8628893 -22.0732764),sao_carlos
POINT (-47.862945 -22.0730353),sao_carlos
POINT (-47.8629792 -22.0728576),sao_carlos
POINT (-47.8630308 -22.0726457),sao_carlos
POINT (-47.863065 -22.0725251),sao_carlos
POINT (-47.8631189 -22.0723844),sao_carlos
POINT (-47.865132 -22.0746834),sao_carlos
POINT (-47.8650885 -22.0746382),sao_carlos
POINT (-47.8650448 -22.0746039),sao_carlos
POINT (-47.8650141 -22.0745512),sao_carlos
POINT (-47.8650281 -22.0744645),sao_carlos
POINT (-47.8650265 -22.0744321),sao_carlos
POINT (-47.8649935 -22.0743961),sao_carlos
POINT (-47.864947 -22.0743749),sao_carlos
POINT (-47.8648878 -22.0743427),sao_carlos
POINT (-47.8648391 -22.0742571),sao_carlos
POINT (-47.8646562 -22.074115),sao_carlos
POINT (-47.8651402 -22.0747096),sao_carlos
POINT (-47.8651468 -22.0747635),sao_carlos
POINT (-47.8651736 -22.0748234),sao_carlos
POINT (-47.8652088 -22.0748932),sao_carlos
POINT (-47.8652319 -22.0749368),sao_carlos
POINT (-47.8652671 -22.0749691),sao_carlos
POINT (-47.8653178 -22.0750011),sao_carlos
POINT (-47.8653865 -22.0750469),sao_carlos
POINT (-47.8654636 -22.0750894),sao_carlos
POINT (-47.8655583 -22.0751361),sao_carlos
POINT (-47.8656435 -22.0751719),sao_carlos
POINT (-47.8651544 -22.0746341),sao_carlos
POINT (-47.8651451 -22.074577),sao_carlos
POINT (-47.8651442 -22.0745208),sao_carlos
POINT (-47.8651546 -22.0744544),sao_carlos
POINT (-47.8652436 -22.0743558),sao_carlos
POINT (-47.8653584 -22.0742266),sao_carlos
POINT (-47.8655334 -22.0739665),sao_carlos
POINT (-47.8656959 -22.0736692),sao_carlos
POINT (-47.8658668 -22.0732471),sao_carlos
POINT (-47.8658759 -22.0732066),sao_carlos
POINT (-47.8641044 -22.0748765),sao_carlos
POINT (-47.8639837 -22.0750729),sao_carlos
POINT (-47.8638566 -22.0752761),sao_carlos
POINT (-47.8635679 -22.0757328),sao_carlos
POINT (-47.8633701 -22.0760577),sao_carlos
POINT (-47.863132 -22.0764188),sao_carlos
POINT (-47.8628075 -22.0769594),sao_carlos
POINT (-47.8627779 -22.0770044),sao_carlos
POINT (-47.8650043 -22.0806666),sao_carlos
POINT (-47.8651888 -22.0805047),sao_carlos
POINT (-47.8653932 -22.0803277),sao_carlos
POINT (-47.8655842 -22.0801506),sao_carlos
POINT (-47.8656809 -22.0800717),sao_carlos
POINT (-47.8657352 -22.0800059),sao_carlos
POINT (-47.8657843 -22.0799487),sao_carlos
POINT (-47.8658244 -22.0798792),sao_carlos
POINT (-47.8659058 -22.0796531),sao_carlos
POINT (-47.8659442 -22.0795683),sao_carlos
POINT (-47.8659656 -22.0795203),sao_carlos
POINT (-47.8659734 -22.0794848),sao_carlos
POINT (-47.8659848 -22.0794543),sao_carlos
POINT (-47.8688238 -22.0746932),sao_carlos
POINT (-47.8687627 -22.0746591),sao_carlos
POINT (-47.8687376 -22.0746376),sao_carlos
POINT (-47.8687095 -22.0746237),sao_carlos
POINT (-47.8686754 -22.0746168),sao_carlos
POINT (-47.8686134 -22.0746145),sao_carlos
POINT (-47.8640185 -22.0704618),sao_carlos
POINT (-47.8641635 -22.0702484),sao_carlos
POINT (-47.864436 -22.0697149),sao_carlos
POINT (-47.8646207 -22.0692681),sao_carlos
POINT (-47.8648186 -22.068838),sao_carlos
POINT (-47.8650078 -22.0684289),sao_carlos
POINT (-47.8651452 -22.0681127),sao_carlos
POINT (-47.8653001 -22.0677339),sao_carlos
POINT (-47.8655282 -22.0672325),sao_carlos
POINT (-47.8659008 -22.0664312),sao_carlos
POINT (-47.8663153 -22.0655126),sao_carlos
POINT (-47.866688 -22.0646865),sao_carlos
POINT (-47.8668121 -22.0644041),sao_carlos
POINT (-47.8668658 -22.0642274),sao_carlos
POINT (-47.866898 -22.0642165),sao_carlos
POINT (-47.8669314 -22.0642184),sao_carlos
POINT (-47.8642009 -22.070416),sao_carlos
POINT (-47.8650326 -22.0701232),sao_carlos
POINT (-47.8656669 -22.069898),sao_carlos
POINT (-47.8665492 -22.069602),sao_carlos
POINT (-47.8671891 -22.0693495),sao_carlos
POINT (-47.8676909 -22.0691631),sao_carlos
POINT (-47.8631924 -22.0722156),sao_carlos
POINT (-47.8635304 -22.0714078),sao_carlos
POINT (-47.8639329 -22.0705199),sao_carlos
POINT (-47.8625071 -22.0722156),sao_carlos
POINT (-47.8613403 -22.0718838),sao_carlos
POINT (-47.8612533 -22.0718578),sao_carlos
POINT (-47.8608079 -22.0717247),sao_carlos
POINT (-47.860596 -22.0716518),sao_carlos
POINT (-47.8631334 -22.0723884),sao_carlos
POINT (-47.8640668 -22.0726488),sao_carlos
POINT (-47.8645416 -22.0727793),sao_carlos
POINT (-47.8651256 -22.072952),sao_carlos
POINT (-47.8655098 -22.0730626),sao_carlos
POINT (-47.8656916 -22.0731229),sao_carlos
POINT (-47.8635438 -22.0706708),sao_carlos
POINT (-47.8626855 -22.0709616),sao_carlos
POINT (-47.8617226 -22.0712897),sao_carlos
POINT (-47.867374 -22.0699326),sao_carlos
POINT (-47.8669071 -22.0709),sao_carlos
POINT (-47.8666695 -22.0714402),sao_carlos
POINT (-47.8663869 -22.0720893),sao_carlos
POINT (-47.866182 -22.0725395),sao_carlos
POINT (-47.866004 -22.0729161),sao_carlos
POINT (-47.8678234 -22.0688737),sao_carlos
POINT (-47.8684488 -22.0674363),sao_carlos
POINT (-47.8666671 -22.0758939),sao_carlos
POINT (-47.8666121 -22.0759402),sao_carlos
POINT (-47.8665839 -22.0760383),sao_carlos
POINT (-47.8665894 -22.0761201),sao_carlos
POINT (-47.8665927 -22.0761729),sao_carlos
POINT (-47.8666049 -22.0762369),sao_carlos
POINT (-47.866609 -22.0763023),sao_carlos
POINT (-47.8666304 -22.0764135),sao_carlos
POINT (-47.866633 -22.0764913),sao_carlos
POINT (-47.8666263 -22.0765759),sao_carlos
POINT (-47.8666263 -22.0766905),sao_carlos
POINT (-47.8665941 -22.0769723),sao_carlos
POINT (-47.8665814 -22.0770724),sao_carlos
POINT (-47.8665694 -22.0771892),sao_carlos
POINT (-47.8665359 -22.0772575),sao_carlos
POINT (-47.8665036 -22.0773254),sao_carlos
POINT (-47.8664935 -22.0773822),sao_carlos
POINT (-47.8664875 -22.077461),sao_carlos
POINT (-47.8664802 -22.0779325),sao_carlos
POINT (-47.8664641 -22.0784603),sao_carlos
POINT (-47.8664481 -22.0785494),sao_carlos
POINT (-47.8663744 -22.0787334),sao_carlos
POINT (-47.8662825 -22.0789711),sao_carlos
POINT (-47.8662194 -22.0791595),sao_carlos
POINT (-47.8668086 -22.0758124),sao_carlos
POINT (-47.8669308 -22.0757378),sao_carlos
POINT (-47.8670408 -22.0756527),sao_carlos
POINT (-47.8676063 -22.0753461),sao_carlos
POINT (-47.8676987 -22.0752754),sao_carlos
POINT (-47.8677876 -22.0751139),sao_carlos
POINT (-47.8679537 -22.0749693),sao_carlos
POINT (-47.8680964 -22.0748644),sao_carlos
POINT (-47.8684057 -22.0746768),sao_carlos
POINT (-47.8685239 -22.0746258),sao_carlos
POINT (-47.8685749 -22.0746122),sao_carlos
POINT (-47.8666441 -22.0757471),sao_carlos
POINT (-47.8666148 -22.0756595),sao_carlos
POINT (-47.8666018 -22.0756249),sao_carlos
POINT (-47.8665802 -22.0755963),sao_carlos
POINT (-47.8665456 -22.07557),sao_carlos
POINT (-47.866483 -22.0755234),sao_carlos
POINT (-47.8663828 -22.0754551),sao_carlos
POINT (-47.8663097 -22.0754103),sao_carlos
POINT (-47.8662289 -22.0753588),sao_carlos
POINT (-47.8661471 -22.0753235),sao_carlos
POINT (-47.8660789 -22.0752961),sao_carlos
POINT (-47.8659543 -22.075265),sao_carlos
POINT (-47.8658475 -22.0752365),sao_carlos
POINT (-47.8660083 -22.0751649),sao_carlos
POINT (-47.8659587 -22.0750996),sao_carlos
POINT (-47.8659058 -22.0750828),sao_carlos
POINT (-47.8658505 -22.0750865),sao_carlos
POINT (-47.8685703 -22.0745813),sao_carlos
POINT (-47.8685689 -22.0745472),sao_carlos
POINT (-47.8685716 -22.0745087),sao_carlos
POINT (-47.8685816 -22.0744866),sao_carlos
POINT (-47.888861 -22.0942307),sao_carlos
POINT (-47.8888633 -22.0942717),sao_carlos
POINT (-47.8888593 -22.0942996),sao_carlos
POINT (-47.8888462 -22.0943378),sao_carlos
POINT (-47.8888291 -22.0943714),sao_carlos
POINT (-47.888803 -22.0944015),sao_carlos
POINT (-47.8887758 -22.0944245),sao_carlos
POINT (-47.8887289 -22.0944618),sao_carlos
POINT (-47.88869 -22.0944857),sao_carlos
POINT (-47.8886087 -22.0945247),sao_carlos
POINT (-47.8884657 -22.0945904),sao_carlos
POINT (-47.8882289 -22.0946943),sao_carlos
POINT (-47.8880724 -22.0947738),sao_carlos
POINT (-47.8879886 -22.094827),sao_carlos
POINT (-47.8879216 -22.0948698),sao_carlos
POINT (-47.8877338 -22.0949938),sao_carlos
POINT (-47.8875145 -22.0951364),sao_carlos
POINT (-47.8873489 -22.0952597),sao_carlos
POINT (-47.8871235 -22.0954445),sao_carlos
POINT (-47.8870102 -22.0955362),sao_carlos
POINT (-47.8869717 -22.0955673),sao_carlos
POINT (-47.8869529 -22.0955838),sao_carlos
POINT (-47.8869228 -22.0956062),sao_carlos
POINT (-47.8830914 -22.1186163),sao_carlos
POINT (-47.8830595 -22.1186095),sao_carlos
POINT (-47.8830351 -22.1186036),sao_carlos
POINT (-47.8830086 -22.1185918),sao_carlos
POINT (-47.8829742 -22.1185644),sao_carlos
POINT (-47.8829368 -22.1185197),sao_carlos
POINT (-47.8828785 -22.1184545),sao_carlos
POINT (-47.8828336 -22.1183868),sao_carlos
POINT (-47.8827953 -22.1183234),sao_carlos
POINT (-47.8827678 -22.1182632),sao_carlos
POINT (-47.8827598 -22.1182122),sao_carlos
POINT (-47.8827511 -22.1181451),sao_carlos
POINT (-47.8827544 -22.1180265),sao_carlos
POINT (-47.8827564 -22.1179656),sao_carlos
POINT (-47.8827672 -22.1178979),sao_carlos
POINT (-47.8827819 -22.1177873),sao_carlos
POINT (-47.8828195 -22.1168978),sao_carlos
POINT (-47.8827839 -22.115828),sao_carlos
POINT (-47.8827766 -22.1156858),sao_carlos
POINT (-47.8827631 -22.1155833),sao_carlos
POINT (-47.8827484 -22.1155174),sao_carlos
POINT (-47.8827383 -22.1154596),sao_carlos
POINT (-47.8827343 -22.1153497),sao_carlos
POINT (-47.8827437 -22.1152963),sao_carlos
POINT (-47.8827638 -22.1152217),sao_carlos
POINT (-47.882745 -22.1151133),sao_carlos
POINT (-47.8828008 -22.1149685),sao_carlos
POINT (-47.8828364 -22.1147839),sao_carlos
POINT (-47.8828395 -22.1143619),sao_carlos
POINT (-47.8828549 -22.1129057),sao_carlos
POINT (-47.8828625 -22.1126978),sao_carlos
POINT (-47.882877 -22.1124588),sao_carlos
POINT (-47.8828927 -22.1120654),sao_carlos
POINT (-47.8828988 -22.1118438),sao_carlos
POINT (-47.8828737 -22.111509),sao_carlos
POINT (-47.882878 -22.1110311),sao_carlos
POINT (-47.8828381 -22.1103659),sao_carlos
POINT (-47.8820457 -22.1156752),sao_carlos
POINT (-47.8807569 -22.1163026),sao_carlos
POINT (-47.8795244 -22.1168903),sao_carlos
POINT (-47.8793367 -22.1169842),sao_carlos
POINT (-47.8793058 -22.1169996),sao_carlos
POINT (-47.8792454 -22.1170232),sao_carlos
POINT (-47.8791911 -22.1170369),sao_carlos
POINT (-47.8791408 -22.1170468),sao_carlos
POINT (-47.8790912 -22.1170543),sao_carlos
POINT (-47.8790181 -22.1170673),sao_carlos
POINT (-47.8855613 -22.0962131),sao_carlos
POINT (-47.8855357 -22.0960302),sao_carlos
POINT (-47.885479 -22.0955571),sao_carlos
POINT (-47.8854412 -22.0952842),sao_carlos
POINT (-47.8854345 -22.0952538),sao_carlos
POINT (-47.8854191 -22.0952121),sao_carlos
POINT (-47.8854063 -22.0951568),sao_carlos
POINT (-47.885405 -22.0951146),sao_carlos
POINT (-47.885405 -22.0950369),sao_carlos
POINT (-47.885403 -22.0949189),sao_carlos
POINT (-47.8853782 -22.094735),sao_carlos
POINT (-47.8853487 -22.0945728),sao_carlos
POINT (-47.885323 -22.0942242),sao_carlos
POINT (-47.8850178 -22.0967821),sao_carlos
POINT (-47.8842767 -22.0972666),sao_carlos
POINT (-47.8867619 -22.0956785),sao_carlos
POINT (-47.8863187 -22.101019),sao_carlos
POINT (-47.8863695 -22.1009999),sao_carlos
POINT (-47.8864031 -22.1009703),sao_carlos
POINT (-47.8864201 -22.100923),sao_carlos
POINT (-47.8864476 -22.1008549),sao_carlos
POINT (-47.8864757 -22.1007552),sao_carlos
POINT (-47.8865875 -22.1004433),sao_carlos
POINT (-47.8866526 -22.1002805),sao_carlos
POINT (-47.8867807 -22.099932),sao_carlos
POINT (-47.8868913 -22.0996761),sao_carlos
POINT (-47.8869762 -22.0994395),sao_carlos
POINT (-47.8867151 -22.0998833),sao_carlos
POINT (-47.8866623 -22.0998701),sao_carlos
POINT (-47.8865281 -22.0998645),sao_carlos
POINT (-47.8704267 -22.1036523),sao_carlos
POINT (-47.8702899 -22.1036156),sao_carlos
POINT (-47.8699707 -22.1035364),sao_carlos
POINT (-47.8688324 -22.103269),sao_carlos
POINT (-47.8680915 -22.1030907),sao_carlos
POINT (-47.8674987 -22.1029465),sao_carlos
POINT (-47.8669368 -22.1028117),sao_carlos
POINT (-47.8664412 -22.1026912),sao_carlos
POINT (-47.8660114 -22.1025775),sao_carlos
POINT (-47.8658505 -22.1025382),sao_carlos
POINT (-47.8655658 -22.1024681),sao_carlos
POINT (-47.8653932 -22.1024323),sao_carlos
POINT (-47.8651983 -22.1023958),sao_carlos
POINT (-47.8650445 -22.1023764),sao_carlos
POINT (-47.8649161 -22.102341),sao_carlos
POINT (-47.8778728 -22.098685),sao_carlos
POINT (-47.8776387 -22.0985737),sao_carlos
POINT (-47.8774969 -22.0985223),sao_carlos
POINT (-47.8773768 -22.0985166),sao_carlos
POINT (-47.8772597 -22.0985394),sao_carlos
POINT (-47.8772011 -22.0985822),sao_carlos
POINT (-47.8780497 -22.0987962),sao_carlos
POINT (-47.878061 -22.0988475),sao_carlos
POINT (-47.8780403 -22.098911),sao_carlos
POINT (-47.8780206 -22.0989918),sao_carlos
POINT (-47.8779799 -22.0991381),sao_carlos
POINT (-47.8779256 -22.0993509),sao_carlos
POINT (-47.8778971 -22.0994357),sao_carlos
POINT (-47.8778361 -22.0996065),sao_carlos
POINT (-47.8777905 -22.0997395),sao_carlos
POINT (-47.877776 -22.0998019),sao_carlos
POINT (-47.8780928 -22.0989201),sao_carlos
POINT (-47.8780952 -22.0989875),sao_carlos
POINT (-47.8780979 -22.0990856),sao_carlos
POINT (-47.878114 -22.0993451),sao_carlos
POINT (-47.878113 -22.0996742),sao_carlos
POINT (-47.878114 -22.0998652),sao_carlos
POINT (-47.8650391 -22.079425),sao_carlos
POINT (-47.8655796 -22.0794412),sao_carlos
POINT (-47.8660691 -22.079418),sao_carlos
POINT (-47.8661132 -22.0793721),sao_carlos
POINT (-47.8661407 -22.0793281),sao_carlos
POINT (-47.8661627 -22.0792784),sao_carlos
POINT (-47.8661922 -22.0792277),sao_carlos
POINT (-47.866294 -22.0792447),sao_carlos
POINT (-47.8664398 -22.0793868),sao_carlos
POINT (-47.8667025 -22.0796336),sao_carlos
POINT (-47.8670359 -22.0799269),sao_carlos
POINT (-47.8673123 -22.0801334),sao_carlos
POINT (-47.8674927 -22.0802409),sao_carlos
POINT (-47.867608 -22.0802856),sao_carlos
POINT (-47.8677555 -22.0803279),sao_carlos
POINT (-47.8678554 -22.0803337),sao_carlos
POINT (-47.8680485 -22.08032),sao_carlos
POINT (-47.8786506 -22.1120348),sao_carlos
POINT (-47.8786601 -22.1126157),sao_carlos
POINT (-47.8786687 -22.1129313),sao_carlos
POINT (-47.8786713 -22.1131776),sao_carlos
POINT (-47.8787128 -22.1140685),sao_carlos
POINT (-47.8787225 -22.1147918),sao_carlos
POINT (-47.8787279 -22.1154044),sao_carlos
POINT (-47.8787241 -22.1159253),sao_carlos
POINT (-47.8787366 -22.11657),sao_carlos
POINT (-47.878743 -22.1169447),sao_carlos
POINT (-47.8792776 -22.1103277),sao_carlos
POINT (-47.8797698 -22.1102624),sao_carlos
POINT (-47.8803813 -22.1101879),sao_carlos
POINT (-47.8810378 -22.1100972),sao_carlos
POINT (-47.8815786 -22.1100155),sao_carlos
POINT (-47.8819578 -22.1099804),sao_carlos
POINT (-47.8823246 -22.1099437),sao_carlos
POINT (-47.8826834 -22.1099127),sao_carlos
POINT (-47.8730545 -22.0979738),sao_carlos
POINT (-47.8729821 -22.0977402),sao_carlos
POINT (-47.8728375 -22.0974198),sao_carlos
POINT (-47.8726474 -22.097053),sao_carlos
POINT (-47.8725494 -22.096846),sao_carlos
POINT (-47.8724515 -22.0966007),sao_carlos
POINT (-47.8724101 -22.0964812),sao_carlos
POINT (-47.8723765 -22.0963644),sao_carlos
POINT (-47.872365 -22.0962503),sao_carlos
POINT (-47.8723201 -22.0959468),sao_carlos
POINT (-47.8723022 -22.0957812),sao_carlos
POINT (-47.8722993 -22.0956888),sao_carlos
POINT (-47.8723057 -22.0955683),sao_carlos
POINT (-47.8723253 -22.095458),sao_carlos
POINT (-47.8723317 -22.0953639),sao_carlos
POINT (-47.8723563 -22.0953185),sao_carlos
POINT (-47.8724222 -22.0952775),sao_carlos
POINT (-47.8725665 -22.0952073),sao_carlos
POINT (-47.8727028 -22.0951243),sao_carlos
POINT (-47.87279 -22.0951005),sao_carlos
POINT (-47.8638898 -22.1110172),sao_carlos
POINT (-47.863388 -22.1127481),sao_carlos
POINT (-47.8634528 -22.1127609),sao_carlos
POINT (-47.8634564 -22.1127653),sao_carlos
POINT (-47.8634617 -22.1127687),sao_carlos
POINT (-47.8639706 -22.112899),sao_carlos
POINT (-47.8643116 -22.112985),sao_carlos
POINT (-47.8646136 -22.1130639),sao_carlos
POINT (-47.8649442 -22.113154),sao_carlos
POINT (-47.865373 -22.1132611),sao_carlos
POINT (-47.8656098 -22.1133344),sao_carlos
POINT (-47.865821 -22.1134171),sao_carlos
POINT (-47.8661918 -22.1135314),sao_carlos
POINT (-47.866509 -22.1136121),sao_carlos
POINT (-47.8665747 -22.1136314),sao_carlos
POINT (-47.8666417 -22.1136612),sao_carlos
POINT (-47.8670005 -22.1138438),sao_carlos
POINT (-47.8673364 -22.1140091),sao_carlos
POINT (-47.8677502 -22.114229),sao_carlos
POINT (-47.8681076 -22.1144017),sao_carlos
POINT (-47.8685153 -22.1146104),sao_carlos
POINT (-47.8686631 -22.114685),sao_carlos
POINT (-47.8689002 -22.114817),sao_carlos
POINT (-47.8691858 -22.1149658),sao_carlos
POINT (-47.8694289 -22.1150891),sao_carlos
POINT (-47.8697001 -22.1152186),sao_carlos
POINT (-47.8698017 -22.1152627),sao_carlos
POINT (-47.8699422 -22.1152742),sao_carlos
POINT (-47.8699798 -22.1151953),sao_carlos
POINT (-47.8700953 -22.1148692),sao_carlos
POINT (-47.8701523 -22.1147081),sao_carlos
POINT (-47.8702947 -22.1142675),sao_carlos
POINT (-47.8703526 -22.1140523),sao_carlos
POINT (-47.8703886 -22.1138612),sao_carlos
POINT (-47.8704278 -22.1136227),sao_carlos
POINT (-47.8704685 -22.1133229),sao_carlos
POINT (-47.8706067 -22.1121153),sao_carlos
POINT (-47.8707065 -22.1101985),sao_carlos
POINT (-47.8707287 -22.1099183),sao_carlos
POINT (-47.8707493 -22.109794),sao_carlos
POINT (-47.8707483 -22.1096724),sao_carlos
POINT (-47.870791 -22.1095876),sao_carlos
POINT (-47.8708475 -22.1094157),sao_carlos
POINT (-47.8709127 -22.1093111),sao_carlos
POINT (-47.87097 -22.1092242),sao_carlos
POINT (-47.8711147 -22.108987),sao_carlos
POINT (-47.8717876 -22.1079317),sao_carlos
POINT (-47.8720287 -22.1074936),sao_carlos
POINT (-47.8721591 -22.1073284),sao_carlos
POINT (-47.8722572 -22.1071813),sao_carlos
POINT (-47.8723682 -22.1070385),sao_carlos
POINT (-47.8725359 -22.1069157),sao_carlos
POINT (-47.8727778 -22.1067554),sao_carlos
POINT (-47.8736842 -22.1061327),sao_carlos
POINT (-47.874323 -22.1056679),sao_carlos
POINT (-47.8882664 -22.1059628),sao_carlos
POINT (-47.8882838 -22.105887),sao_carlos
POINT (-47.8883026 -22.1057733),sao_carlos
POINT (-47.8883368 -22.1056472),sao_carlos
POINT (-47.8883569 -22.1055962),sao_carlos
POINT (-47.8883797 -22.1055465),sao_carlos
POINT (-47.8884307 -22.1054689),sao_carlos
POINT (-47.8884695 -22.1054098),sao_carlos
POINT (-47.8884816 -22.1053856),sao_carlos
POINT (-47.8884843 -22.1053645),sao_carlos
POINT (-47.8884897 -22.1053204),sao_carlos
POINT (-47.888495 -22.1052346),sao_carlos
POINT (-47.8885044 -22.10518),sao_carlos
POINT (-47.8885286 -22.1051141),sao_carlos
POINT (-47.8885742 -22.1050147),sao_carlos
POINT (-47.8886761 -22.1047973),sao_carlos
POINT (-47.8888947 -22.1044519),sao_carlos
POINT (-47.889293 -22.1039337),sao_carlos
POINT (-47.8894097 -22.1038194),sao_carlos
POINT (-47.8895263 -22.1037262),sao_carlos
POINT (-47.8898361 -22.1035423),sao_carlos
POINT (-47.8899984 -22.1034268),sao_carlos
POINT (-47.8902291 -22.1032913),sao_carlos
POINT (-47.8904168 -22.1031882),sao_carlos
POINT (-47.8906287 -22.1031),sao_carlos
POINT (-47.8908641 -22.1030422),sao_carlos
POINT (-47.8909117 -22.1030304),sao_carlos
POINT (-47.8909486 -22.1030111),sao_carlos
POINT (-47.8909694 -22.1029869),sao_carlos
POINT (-47.8909908 -22.1029577),sao_carlos
POINT (-47.8909989 -22.1029285),sao_carlos
POINT (-47.8910083 -22.1026452),sao_carlos
POINT (-47.8909975 -22.1021383),sao_carlos
POINT (-47.8909868 -22.1021768),sao_carlos
POINT (-47.8909104 -22.1022004),sao_carlos
POINT (-47.8906998 -22.1022202),sao_carlos
POINT (-47.8890801 -22.1022728),sao_carlos
POINT (-47.8889376 -22.1022774),sao_carlos
POINT (-47.8881156 -22.1022938),sao_carlos
POINT (-47.8880141 -22.1022849),sao_carlos
POINT (-47.8879379 -22.1022758),sao_carlos
POINT (-47.8878932 -22.1022607),sao_carlos
POINT (-47.8878639 -22.1022451),sao_carlos
POINT (-47.88783 -22.1022229),sao_carlos
POINT (-47.8877874 -22.1021914),sao_carlos
